best_date,date_source,candidate,support_oppose,side,committee,amount,description,payee,expenditure_date,dissemination_date,filed_date,form,source,file_number,pdf_url,committee_id,candidate_id,also_listed_as,duplicate_of,first_seen,fingerprint
2026-01-10,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,779.44,SALARY,"HOLMES, JARREK R.",2026-01-10,2026-01-10,2026-02-17,F3X,processed,1947057,https://docquery.fec.gov/cgi-bin/fecimg/?202602179834334343,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|779|2026-01-10|SALARY
2026-01-10,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,783.31,SALARY,"HOLMES, JARREK R.",2026-01-09,2026-01-10,2026-02-17,F3X,processed,1947057,https://docquery.fec.gov/cgi-bin/fecimg/?202602179834334345,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|783|2026-01-10|SALARY
2026-01-10,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,986.29,"TRAVEL EXPENSES, SOFTWARE AND MEETING COST FOR CANVASSING","HOLMES, JARREK R.",2026-01-10,2026-01-10,2026-02-17,F3X,processed,1947057,https://docquery.fec.gov/cgi-bin/fecimg/?202602179834334341,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|986|2026-01-10|TRAVELEXPENSESSOFTWAREAN
2026-01-10,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,1024.30,SALARY,"DOYLE, COLLEEN",2026-01-23,2026-01-10,2026-02-17,F3X,processed,1947057,https://docquery.fec.gov/cgi-bin/fecimg/?202602179834334340,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|1024|2026-01-10|SALARY
2025-12-23,disseminated,Gabe Evans,Oppose,Friendly,INDIGO PAC,40.22,DIGITAL ADVERTISING,"META PLATFORMS, INC.",2025-12-23,2025-12-23,2026-01-26,F3X,processed,1935443,https://docquery.fec.gov/cgi-bin/fecimg/?202601269794174519,C00909465,H4CO08034,,,2026-09-07T21:55:06+00:00,C00909465|H4CO08034|O|40|2025-12-23|DIGITALADVERTISING
2025-12-01,disseminated,Gabe Evans,Oppose,Friendly,INDIGO PAC,112.32,DIGITAL ADVERTISING,"META PLATFORMS, INC.",2025-12-01,2025-12-01,2026-01-26,F3X,processed,1935443,https://docquery.fec.gov/cgi-bin/fecimg/?202601269794174518,C00909465,H4CO08034,,,2026-09-07T21:55:06+00:00,C00909465|H4CO08034|O|112|2025-12-01|DIGITALADVERTISING
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,2.57,SOFTWARE,SENDGRID INC.,2025-11-22,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044889,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|2|2025-11-22|SOFTWARE
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,12.50,MEETING COST,ANYTHINK WRIGHT FARMS,2025-11-22,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044872,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|12|2025-11-22|MEETINGCOST
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,16.05,PHOTOS FOR CANVASSING EVENT,MIKE'S CAMERA STORE,2025-11-22,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044885,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|16|2025-11-22|PHOTOSFORCANVASSINGEVENT
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,19.95,SOFTWARE,SENDGRID INC.,2025-11-05,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044890,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|19|2025-11-22|SOFTWARE
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,21.01,OFFICE SUPPLIES,"AMAZON.COM, INC.",2025-11-22,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044870,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|21|2025-11-22|OFFICESUPPLIES
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,21.25,SOFTWARE,"GMASS, INC.",2025-11-22,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044878,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|21|2025-11-22|SOFTWARE
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,24.85,SOFTWARE,GOOGLE,2025-11-22,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044879,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|24|2025-11-22|SOFTWARE
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,25.00,MEETING COST,ANYTHINK WRIGHT FARMS,2025-11-22,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044871,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|25|2025-11-22|MEETINGCOST
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,25.88,RENT,PEERSPACE INC,2025-11-22,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044888,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|25|2025-11-22|RENT
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,25.97,TRAVEL INSURANCE,ALLIANZ GLOBAL ASSISTANCE,2025-11-22,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044869,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|25|2025-11-22|TRAVELINSURANCE
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,29.13,SOFTWARE,GOOGLE,2025-11-03,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044881,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|29|2025-11-22|SOFTWARE
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,32.00,WEBSITE,CARRD.CO,2025-11-22,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044873,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|32|2025-11-22|WEBSITE
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,39.00,POSTAGE,UNITED STATES POSTAL SERVICE (USPS),2025-11-22,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044894,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|39|2025-11-22|POSTAGE
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,61.55,OFFICE SUPPLIES,STAPLES INC.,2025-11-22,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044892,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|61|2025-11-22|OFFICESUPPLIES
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,62.04,OFFICE SUPPLIES,"AMAZON.COM, INC.",2025-11-22,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044870,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|62|2025-11-22|OFFICESUPPLIES
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,75.64,SOFTWARE,GOOGLE,2025-11-22,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044880,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|75|2025-11-22|SOFTWARE
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,87.06,FOOD FOR CANVASSERS,"HOLMES, JARREK R.",2025-12-01,2025-11-22,2026-01-19,F3X,processed,1933654,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794045450,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|87|2025-11-22|FOODFORCANVASSERS
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,94.39,CATERING FOR CANVASSERS,"EZCATER, INC.",2025-11-22,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044876,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|94|2025-11-22|CATERINGFORCANVASSERS
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,102.23,OFFICE SUPPLIES,STAPLES INC.,2025-11-22,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044891,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|102|2025-11-22|OFFICESUPPLIES
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,109.59,TRAVEL EXPENSES FOR CANVASSERS,"AIRBNB, INC.",2025-11-22,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044869,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|109|2025-11-22|TRAVELEXPENSESFORCANVASS
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,115.03,SOFTWARE,ECANVASSER,2025-11-22,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044875,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|115|2025-11-22|SOFTWARE
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,120.75,RENT,PEERSPACE INC,2025-11-22,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044888,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|120|2025-11-22|RENT
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,122.66,FOOD FOR CANVASSERS,"YOUNG, ELIZABETH",2025-11-21,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044895,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|122|2025-11-22|FOODFORCANVASSERS
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,137.50,MEETING COST,ANYTHINK WRIGHT FARMS,2025-11-22,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044872,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|137|2025-11-22|MEETINGCOST
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,174.39,OFFICE SUPPLIES,STAPLES INC.,2025-11-22,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044892,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|174|2025-11-22|OFFICESUPPLIES
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,182.88,SOFTWARE,"GMASS, INC.",2025-11-22,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044879,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|182|2025-11-22|SOFTWARE
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,188.91,PAYROLL TAXES,PAYROLL TAXES,2025-11-28,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044887,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|188|2025-11-22|PAYROLLTAXES
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,190.55,CATERING FOR CANVASSERS,"EZCATER, INC.",2025-11-22,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044875,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|190|2025-11-22|CATERINGFORCANVASSERS
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,226.55,CATERING FOR CANVASSERS,"EZCATER, INC.",2025-11-22,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044877,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|226|2025-11-22|CATERINGFORCANVASSERS
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,235.94,LITERATURE,CORAZON PRINTING,2025-11-22,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044873,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|235|2025-11-22|LITERATURE
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,236.96,TRAVEL EXPENSES FOR CANVASSERS,"AMERICAN AIRLINES, INC.",2025-11-22,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044871,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|236|2025-11-22|TRAVELEXPENSESFORCANVASS
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,258.89,LITERATURE,CORAZON PRINTING,2025-11-22,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044874,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|258|2025-11-22|LITERATURE
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,273.61,CATERING FOR CANVASSERS,"EZCATER, INC.",2025-11-22,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044876,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|273|2025-11-22|CATERINGFORCANVASSERS
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,315.99,BRAND AND LOGO DESIGN,FIVERR INTERNATIONAL LTD.,2025-11-22,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044877,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|315|2025-11-22|BRANDANDLOGODESIGN
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,324.00,WEBSITE,WIX.COM LTD.,2025-11-22,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044894,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|324|2025-11-22|WEBSITE
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,371.54,PAYROLL TAXES,PAYROLL TAXES,2025-11-14,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044887,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|371|2025-11-22|PAYROLLTAXES
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,377.69,PAYROLL TAXES,PAYROLL TAXES,2025-11-22,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044886,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|377|2025-11-22|PAYROLLTAXES
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,382.28,PAYROLL TAXES,PAYROLL TAXES,2025-11-22,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044885,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|382|2025-11-22|PAYROLLTAXES
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,384.72,OFFICE SUPPLIES,STAPLES INC.,2025-11-22,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044893,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|384|2025-11-22|OFFICESUPPLIES
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,388.76,SALARY,"HOLMES, JARREK R.",2025-11-28,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044884,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|388|2025-11-22|SALARY
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,399.60,ROOM RENTAL FOR CANVASSERS,EAGLE POINTE RECREATION CENTER,2025-11-22,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044874,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|399|2025-11-22|ROOMRENTALFORCANVASSERS
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,777.52,SALARY,"HOLMES, JARREK R.",2025-11-22,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044882,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|777|2025-11-22|SALARY
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,779.44,SALARY,"HOLMES, JARREK R.",2025-11-14,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044883,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|779|2025-11-22|SALARY
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,1000.00,SOFTWARE,THE MOVEMENT COOPERATIVE,2025-11-22,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044893,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|1000|2025-11-22|SOFTWARE
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,1176.40,OFFICE SUPPLIES,STAPLES INC.,2025-11-22,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044891,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|1176|2025-11-22|OFFICESUPPLIES
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,1846.25,WEBSITE,FIVERR INTERNATIONAL LTD.,2025-11-22,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044878,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|1846|2025-11-22|WEBSITE
2025-11-22,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,2500.00,VOTER FILE,"L2, INC.",2025-11-22,2025-11-22,2026-01-19,F3X,processed,1933651,https://docquery.fec.gov/cgi-bin/fecimg/?202601199794044884,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|2500|2025-11-22|VOTERFILE
2025-11-19,disseminated,Gabe Evans,Oppose,Friendly,INDIGO PAC,690.05,DIGITAL ADVERTISING,"META PLATFORMS, INC.",2025-11-19,2025-11-19,2026-01-26,F3X,processed,1935443,https://docquery.fec.gov/cgi-bin/fecimg/?202601269794174516,C00909465,H4CO08034,,,2026-09-07T21:55:06+00:00,C00909465|H4CO08034|O|690|2025-11-19|DIGITALADVERTISING
2025-10-30,disseminated,Gabe Evans,Oppose,Friendly,INDIGO PAC,15.45,DIGITAL ADVERTISING,"META PLATFORMS, INC.",2025-10-30,2025-10-30,2026-01-26,F3X,processed,1935443,https://docquery.fec.gov/cgi-bin/fecimg/?202601269794174513,C00909465,H4CO08034,,,2026-09-07T21:55:06+00:00,C00909465|H4CO08034|O|15|2025-10-30|DIGITALADVERTISING
2025-09-19,disseminated,Gabe Evans,Support,Unfriendly,SPECIAL OPERATIONS FOR AMERICA,21000.00,DIGITAL ADVERTISING,DRAGONFLY CONSULTING,2025-09-18,2025-09-19,2025-10-20,F3X,processed,1922523,https://docquery.fec.gov/cgi-bin/fecimg/?202510209791681258,C00523241,H4CO08034,,,2026-09-07T21:55:06+00:00,C00523241|H4CO08034|S|21000|2025-09-19|DIGITALADVERTISING
2025-09-15,disseminated,Gabe Evans,Support,Unfriendly,SPECIAL OPERATIONS FOR AMERICA,35000.00,DIGITAL ADVERTISING,DRAGONFLY CONSULTING,2025-09-11,2025-09-15,2025-10-20,F3X,processed,1922523,https://docquery.fec.gov/cgi-bin/fecimg/?202510209791681258,C00523241,H4CO08034,,,2026-09-07T21:55:06+00:00,C00523241|H4CO08034|S|35000|2025-09-15|DIGITALADVERTISING
2025-08-27,disseminated,Gabe Evans,Support,Unfriendly,HONORING AMERICAN LAW ENFORCEMENT PAC,12000.00,TEXT MESSAGING CAMPAIGN,THE BOWLINE GROUP LLC,2025-08-27,2025-08-27,2026-01-28,F3X,processed,1936902,https://docquery.fec.gov/cgi-bin/fecimg/?202601289794286460,C00710178,H4CO08034,,,2026-09-07T21:55:06+00:00,C00710178|H4CO08034|S|12000|2025-08-27|TEXTMESSAGINGCAMPAIGN
2025-08-27,disseminated,Gabe Evans,Support,Unfriendly,LAW ENFORCEMENT FOR A SAFER AMERICA PAC,40000.00,DIGITAL VIDEO ADVERTISEMENTS,THE BOWLINE GROUP LLC,2025-08-27,2025-08-27,2026-01-28,F3X,processed,1936885,https://docquery.fec.gov/cgi-bin/fecimg/?202601289794285242,C00681825,H4CO08034,,,2026-09-07T21:55:06+00:00,C00681825|H4CO08034|S|40000|2025-08-27|DIGITALVIDEOADVERTISEMEN
2025-05-16,disseminated,Gabe Evans,Oppose,Friendly,YOUTH SAVE DEMOCRACY PAC,4749.00,PRINTING AND POSTAGE,"CIVITECH, PBC",2025-04-14,2025-05-16,2025-05-23,F24,processed,1893907,https://docquery.fec.gov/cgi-bin/fecimg/?202505239761720265,C00832493,H4CO08034,,,2026-09-07T21:55:06+00:00,C00832493|H4CO08034|O|4749|2025-05-16|PRINTINGANDPOSTAGE
